Panel ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62
22314,2,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,5,5,4,7,4,7,9,5,6,5,8,9,7,8,8,8,8,4,4,3,3,3,3,4,3,4,3,4,3,3,5,4,3,3,3,3,2,2,4
22315,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,6,6,5,5,4,6,5,5,6,6,4,2,2,2,4,3,4,3,4,2,4,4,2,4,4,2,3,4,3,2,2,3
22316,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,3,3,3,2,2,2,5,3,4,3,2,3,2,2,1,3
22317,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,3,1,3,4,2,2,10,5,1,4,2,7,7,10,8,6,6,4,4,5,2,3,1,2,2,4,3,4,1,4,4,3,4,3,3,3,3,2,1
22318,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,10,5,5,5,5,1,5,8,7,6,8,2,5,5,1,4,4,4,3,4,3,3,3,5,5,5,3,3,3,5,5,3,3
22319,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,7,7,1,1,1,1,4,1,5,4,4,4,1,1,1,4,3,3,1,1,5,1,1,1
22320,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,4,4,4,4,3,4,5,3,4,4,4,3,4,4,5,4,3,3,3,4,3,4
22321,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,7,2,7,2,2,10,4,7,2,7,2,5,10,6,8,8,2,5,5,1,5,3,5,5,5,1,3,3,5,5,5,5,1,1,5,2,2,5
22322,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,1,4,1,1,7,4,3,3,3,3,3,4,6,9,9,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,3,3,3,3,3,3
22323,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,5,1,1,4,2,1,1,7,3,6,6,4,1,1,1,5,1,5,5,5,4,1,1,2,5,4,3,3,5,5,3,1,5
22324,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,2,6,3,3,2,3,4,2,5,5,5,6,2,2,2,1,1,2,4,5,4,5,3,2,2,5,3,2,1,2,4,2,3,4
22325,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,5,6,4,9,3,6,8,6,7,5,8,4,6,9,6,8,7,3,1,1,3,4,2,5,5,4,5,4,4,3,4,2,4,2,3,3,4,2,5
22326,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,1,4,4,4,6,5,6,7,3,3,3,5,4,4,6,6,8,8,1,3,3,2,2,2,4,5,3,4,2,2,3,5,5,4,2,1,5,5,4,5
22327,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,6,5,5,9,5,5,9,6,5,5,8,5,5,8,5,5,5,3,4,3,3,5,3,4,5,5,5,4,3,4,3,4,4,3,4,5,5,3,5
22328,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,5,2,3,5,3,3,8,2,2,2,4,2,2,9,5,5,6,1,4,4,2,3,4,5,5,3,2,2,2,5,5,4,5,2,2,5,5,3,5
22329,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,5,5,3,7,3,2,9,8,4,3,10,2,2,10,7,10,6,3,2,1,4,5,4,5,5,3,4,4,2,2,5,4,1,2,4,5,4,3,5
22330,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,3,4,4,4,3,4,3,4,4,4,3,3,4,5,5,4,5
22331,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,4,3,1,1,5,3,3,3,3,3,3,3,8,7,8,4,5,5,2,3,4,4,3,4,4,3,2,5,5,5,5,1,4,3,1,2,4
22332,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,4,5,1,1,1,5,5,2,2,1,1,3,5,1,3,1,3,4,4,1,4
22333,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,4,8,3,5,6,4,3,3,7,3,5,8,5,7,6,3,5,4,1,2,2,4,5,5,1,2,2,5,5,1,3,1,1,4,5,2,4
22334,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,5,6,9,9,9,9,9,9,9,5,5,5,4,3,3,2,4,3,5,5,3,5,4,2,4,4,3,2,2,2,4,4,2,5
22335,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,5,3,8,5,5,8,2,3,1,5,2,2,7,5,7,7,4,2,4,2,3,4,5,4,4,4,2,4,3,5,4,4,4,3,4,4,3,4
22336,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,4,2,3,6,3,3,3,4,1,3,7,4,4,4,3,2,3,1,3,1,3,3,4,3,2,3,3,3,2,3,1,1,2,3,2,3
22337,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,6,1,1,3,3,1,3,4,6,6,6,2,5,5,1,3,3,3,3,4,3,2,2,5,5,3,4,3,3,3,1,3,3
22338,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,3,4,5,6,3,5,6,3,3,4,5,3,6,7,6,6,6,4,3,2,2,3,2,4,4,4,4,2,4,4,4,3,4,2,2,4,4,2,4
22339,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,4,2,4,6,2,4,6,8,1,4,4,1,3,4,7,4,8,4,4,4,1,2,4,5,5,3,4,2,5,3,5,2,4,1,2,5,4,3,5
22340,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,1,1,4,1,1,3,3,1,3,4,1,3,4,5,5,6,3,4,4,2,4,2,4,4,4,2,1,1,4,3,3,3,2,2,4,3,2,3
22341,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,7,5,1,7,6,5,10,4,6,1,7,6,7,10,10,10,10,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,3,3,4,5,5,4,4
22342,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,8,3,8,4,7,9,7,4,2,4,9,8,4,6,8,8,5,5,5,1,4,3,5,4,4,4,4,4,5,4,4,5,4,4,4,4,1,4
22343,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,6,4,4,8,2,6,9,3,6,5,8,3,3,9,8,8,6,1,1,2,2,3,3,5,4,4,2,3,3,2,5,4,4,2,4,4,3,2,4
22344,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,7,7,4,8,6,4,9,4,3,3,8,5,6,7,8,7,6,3,4,4,2,4,4,4,3,4,5,3,3,5,5,3,4,4,3,4,1,3,3
22345,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,5,5,1,8,1,1,7,1,1,1,1,1,1,1,5,5,5,1,5,5,1,1,3,2,2,1,1,3,1,5,3,3,5,1,1,1,1,1,1
22346,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,5,7,5,7,5,4,9,4,5,7,7,5,5,6,9,9,9,5,3,4,2,3,2,5,3,4,3,1,3,3,5,4,4,2,2,2,3,3,4
22347,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,6,10,1,6,1,6,10,7,9,1,7,1,6,9,10,10,10,5,3,5,3,4,3,5,3,5,1,2,3,5,5,3,5,1,1,3,4,1,3
22348,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,6,5,1,5,4,1,9,4,8,1,1,2,1,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5,3,5
22349,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,6,5,3,7,3,5,8,5,5,2,7,2,2,7,7,7,7,4,3,4,5,2,5,5,3,4,5,2,3,4,5,4,3,4,2,4,4,3,4
22350,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,5,4,4,5,3,2,8,6,5,7,7,2,3,10,8,8,8,1,3,3,1,4,3,3,3,4,1,1,1,4,5,4,4,1,1,1,1,1,3
22351,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,8,6,8,3,5,8,4,5,6,5,2,5,8,5,5,5,2,5,3,3,4,2,4,5,3,4,4,4,3,4,5,5,3,3,4,3,4,4
22352,2,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,5,5,5,5,3,8,5,6,7,5,7,6,9,6,6,8,3,2,2,2,4,2,4,4,3,4,2,4,2,3,3,2,3,3,4,4,4,4
22353,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,9,6,2,10,1,1,10,10,10,1,1,6,6,6,1,1,1,5,1,1,5,5,5,5,1,1,1,5,5,5,1,1,5,1,1,1
22354,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,7,7,7,6,8,7,7,6,6,6,6,6,5,5,7,9,8,3,4,3,3,4,4,4,5,4,4,4,2,4,4,4,4,3,3,5,3,3,3
22355,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,6,6,2,5,6,3,8,5,4,2,5,4,4,3,5,5,6,4,3,3,1,5,3,4,5,5,5,2,3,3,4,4,4,3,3,5,4,2,5
22356,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,3,2,1,3,1,2,5,4,5,3,5,2,5,7,5,8,8,3,3,3,3,3,4,5,5,4,5,3,3,3,4,4,4,3,1,4,4,2,4
22357,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,5,1,4,6,1,1,1,6,1,5,6,5,5,5,4,1,1,3,5,3,5,5,5,2,3,5,3,5,5,4,2,4,5,1,2,4
22358,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,6,1,1,1,1,1,1,1,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3
22359,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,5,6,5,4,5,5,7,8,9,7,8,7,6,8,8,8,9,2,4,3,2,2,2,5,1,4,2,4,3,4,4,4,4,2,3,1,2,3,4
22360,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,3,3,2,6,2,3,6,7,8,8,3,9,8,2,6,9,8,4,4,2,2,2,3,2,4,4,4,1,2,4,4,2,3,2,2,4,4,2,2
22361,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,8,8,8,3,4,5,1,3,3,5,5,5,5,3,5,4,5,3,5,1,3,5,3,3,3
22362,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,1,5,5,1,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5
22363,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,10,1,10,10,1,1,10,5,5,5,1,1,1,1,1,3,5,3,5,5,5,5,1,5,1,5,1,2,5,1,3,1
22364,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,6,1,2,10,1,1,1,1,1,1,8,4,7,9,4,5,4,2,4,5,5,4,5,5,5,5,5,5,4,5,3,2,3,3,3,2
22365,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,5,5,4,5,6,1,2,8,4,4,6,5,5,5,3,5,3,5,5,4,3,2,1,5,4,5,5,3,2,1,3,2,4
22366,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,8,8,8,8,1,8,10,8,8,1,8,1,8,10,10,10,10,5,5,3,4,4,3,5,3,5,3,3,4,5,5,5,5,3,3,5,5,3,4
22367,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,5,5,4,6,4,4,7,5,5,6,7,3,4,8,6,7,8,3,2,4,3,4,2,5,3,4,3,4,3,4,5,4,4,4,2,4,4,2,4
22368,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,2,3,3,2,4,3,4,5,3,4,3,3,3,4,4,3,2,3,3,4,3,3
22369,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,6,1,1,1,1,1,1,3,5,5,5,4,5,5,1,4,3,1,4,4,4,4,3,5,4,1,5,2,1,5,3,3,5
22370,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,4,4,3,3,3,2,4,6,4,6,3,4,2,6,6,5,5,3,3,2,3,4,2,4,4,3,2,4,2,2,4,2,2,3,2,1,1,3,3
22371,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,2,2,3,1,2,5,4,4,4,4,8,5,4,5,5,5,2,4,5,3,4,3,5,4,5,3,2,4,5,5,3,4,3,3,3,2,2,3
22372,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,6,5,3,9,1,4,10,5,5,5,8,1,4,9,8,9,9,1,5,5,1,4,3,3,5,1,4,1,4,5,5,3,5,1,3,3,5,4,5
22373,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,3,3,3,3,2,3,8,4,4,4,4,3,3,5,5,5,5,2,3,3,1,3,1,4,4,4,4,2,3,3,2,1,3,1,1,4,4,1,4
22374,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,5,5,5,5,5,5,7,5,5,5,5,5,5,7,5,5,5,2,3,3,1,4,4,5,5,4,5,4,4,3,5,5,3,2,3,5,5,4,5
22375,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,7,2,4,2,2,2,2,6,6,6,6,2,4,2,3,3,3,4,5,4,3,3,1,3,5,3,3,2,2,3,2,2,3
22376,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,4,2,2,5,2,4,7,3,3,3,6,3,3,6,5,6,6,3,3,3,3,3,2,4,2,3,2,2,2,4,3,3,3,1,2,2,2,2,2
22377,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,3,3,1,8,3,3,9,2,1,1,9,1,2,9,5,5,5,4,3,3,2,3,4,3,4,5,3,4,2,5,5,4,4,3,3,4,2,3,3
22378,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,4,8,8,8,1,1,8,1,7,7,8,3,2,3,2,3,1,5,5,4,2,3,3,2,5,2,1,1,3,1,1,1,2
22379,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,5,5,6,2,4,5,5,5,7,4,2,5,5,5,5,5,3,5,4,2,3,3,4,4,3,3,3,3,4,4,2,4,2,3,3,3,2,2
22380,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,6,5,4,10,2,5,9,8,9,10,9,9,10,9,9,9,8,4,5,4,4,4,3,5,5,3,5,4,5,5,4,4,3,3,4,3,4,4,4
22381,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,10,6,4,5,5,1,7,9,5,5,5,3,4,3,1,4,3,5,5,2,4,4,3,4,5,4,4,2,2,3,3,2,3
22382,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,4,4,2,3,5,3,2,9,3,1,4,6,6,5,7,3,5,4,4,4,5,4,3,4,2,3,2,5,5,3,5,2,2,1,2,2,2
22383,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,5,4,3,4,2,4,8,3,4,3,3,1,5,4,5,6,5,3,5,2,2,4,3,5,3,4,4,5,3,3,5,3,4,2,3,3,4,2,4
22384,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,6,7,3,10,1,4,8,5,5,5,3,3,2,1,4,2,5,5,4,5,3,2,3,5,5,2,2,2,5,2,2,5
22385,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,5,5,6,5,6,5,9,5,5,5,5,4,5,9,7,7,7,5,5,4,5,4,5,5,1,5,4,5,4,5,5,5,4,1,1,4,3,1,3
22386,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,1,3,2,2,4,3,4,2,4,2,3,4,4,3,3,4,2,2,2,3
22387,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,5,5,2,6,2,4,9,5,6,5,6,2,4,9,5,6,6,3,5,2,1,2,3,4,1,1,1,1,3,3,4,5,1,2,1,1,1,3,3
22388,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,8,4,9,5,5,4,9,4,7,9,5,7,4,9,9,6,8,5,5,5,2,5,5,5,4,1,1,3,3,4,5,4,5,2,2,1,1,1,2
22389,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,3,3,4,3,5,3,5,5,5,5,5,5,5,7,5,5,5,2,5,4,2,1,4,2,4,4,2,2,2,5,4,3,4,2,2,2,3,2,2
22390,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,5,7,7,7,4,6,9,6,7,8,8,2,6,9,5,5,5,3,4,3,4,3,2,4,4,3,4,2,2,4,4,4,2,4,3,4,4,3,4
22391,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,2,2,2,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,3,1,1,1
22392,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
22393,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,7,7,7,7,7,7,7,8,8,8,8,8,8,8,5,5,5,5,3,4,4,3,5,4,3,3,4,3,3,4,4,3,4,3,4,4,5,5,4
22394,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,7,7,7,6,6,8,4,4,4,4,4,4,4,6,7,6,2,4,5,4,4,4,4,3,4,4,3,3,3,4,3,4,2,4,2,3,2,4
22395,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,7,4,5,8,6,3,8,6,4,4,6,4,3,7,7,7,7,4,4,4,4,4,4,2,3,4,4,2,3,3,4,3,4,3,3,4,4,3,4
22396,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,4,4,4,5,4,9,5,5,7,5,3,4,8,5,6,8,5,5,5,3,2,3,5,5,5,1,4,4,5,5,5,5,1,1,5,5,2,5
22397,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,6,7,6,7,4,5,9,7,5,7,7,3,6,8,5,5,5,3,1,3,3,4,1,4,5,3,5,2,3,2,4,3,2,2,2,4,3,1,3
22398,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,7,7,5,8,5,5,8,6,5,8,5,4,6,8,8,8,8,4,4,5,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,1,2,3
22399,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,6,3,6,4,4,10,1,1,1,1,6,1,10,6,7,9,5,5,5,3,5,4,5,3,5,4,4,3,5,4,3,5,4,5,3,4,5,3
22400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,5,3,3,3,3,3,3,4,5,5,5,3,3,2,3,2,4,3,3,4,2,2,2,4,3,4,4,2,2,4,2,2,2
22401,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,3,3,3,3,3,5,5,5,1,1,1,2,3,2,5,5,2,3,4,3,1,4,4,4,3,4,3,3,4,4
22402,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,7,2,4,8,3,2,2,3,1,6,6,6,7,8,4,5,5,2,4,5,5,4,4,3,4,3,5,5,4,5,2,3,5,3,2,3
22403,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,10,10,7,8,5,10,10,10,10,7,8,5,10,10,10,10,10,5,5,5,1,1,3,3,5,3,1,1,1,5,3,3,5,3,3,1,1,1,1
22404,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,5,8,3,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,2,5,5,3,3,3,3,5,5,4,5,3,4,3,5,2,2
22405,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,5,5,10,5,6,10,8,8,8,8,8,8,8,7,8,8,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5
22406,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,7,4,5,7,3,4,8,5,4,6,7,2,3,9,9,10,9,3,4,4,2,4,4,4,5,5,2,3,4,5,5,4,4,3,1,5,3,3,4
22407,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,5,5,7,8,3,4,10,4,3,7,7,1,1,10,9,7,8,3,5,4,1,5,2,3,5,5,5,2,5,3,5,3,5,2,4,5,4,1,5
22408,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,4,3,4,5,4,4,4,4,4,4,4,5,6,6,3,3,4,3,4,4,5,5,3,5,3,3,4,5,4,5,3,3,4,5,3,4
22409,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,8,8,8,8,7,8,9,4,4,5,5,4,4,5,9,9,9,3,5,4,3,5,4,5,4,5,4,4,4,4,4,5,4,3,3,4,3,2,4
22410,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,8,5,1,9,5,5,10,5,5,10,5,10,10,9,5,5,5,4,4,4,2,1,4,5,5,5,4,1,2,4,5,3,4,1,1,4,4,3,4
22411,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,3,3,3,3,3,3,7,5,4,6,5,4,5,8,5,5,5,3,3,3,2,3,3,4,3,5,4,3,4,3,4,3,3,3,3,4,4,3,4
22412,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,1,1,1,1,5,5,4,4,4,1,1,1,5,4,1,1,2,4,4,2,5
22413,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,3,4,4,6,7,5,7,2,5,5,7,7,8,3,3,3,4,5,2,5,3,5,3,2,1,2,5,3,4,2,1,4,1,1,4
22414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,4,3,3,5,5,3,7,5,4,5,6,5,4,8,5,8,7,4,3,3,2,2,3,4,5,3,4,3,4,3,5,4,4,4,4,3,3,4,4
22415,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,3,3,3,3,3,3,4,5,5,5,3,4,3,3,3,3,5,4,3,4,3,3,4,4,3,3,3,3,4,4,3,4
22416,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,6,3,3,3,3,5,5,5,2,2,2,2,3,1,5,4,2,3,3,3,4,4,3,3,1,2,4,2,3,4
22417,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,3,5,4,7,3,2,8,5,5,5,7,5,5,7,4,3,3,5,5,5,3,4,4,5,5,5,5,3,3,5,4,4,5,4,4,4,3,3,5
22418,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,7,9,5,9,5,5,9,5,8,3,8,5,2,8,5,5,5,4,2,1,1,3,5,5,3,5,3,1,1,1,5,1,1,3,1,2,1,1,3
22419,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,8,4,5,5,5,3,5,8,5,8,8,4,3,3,3,4,3,4,5,4,4,5,3,3,4,4,4,4,4,5,4,3,5
22420,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,4,7,3,8,2,4,9,5,6,5,8,2,3,8,7,8,8,3,5,5,2,2,1,4,3,4,3,2,2,2,4,4,5,2,2,4,2,2,3
22421,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,1,1,1,1,1,3,3,5,4,5,4,1,4,1,4,4,4,4,2,2,3,4,3,2,2,2,4,4,1,4
22422,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,7,6,5,6,5,6,7,7,6,5,6,6,6,7,8,8,8,5,4,2,1,1,4,5,4,4,2,1,3,2,4,3,3,1,2,4,4,3,3
22423,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,6,6,6,6,4,5,9,6,6,6,6,6,6,6,8,8,8,5,5,5,2,5,4,5,5,5,2,5,3,4,5,5,4,3,4,5,5,2,5
22424,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,6,6,6,5,1,1,1,3,1,5,4,5,3,2,2,1,2,2,2,3,3,3,3,1,3
22425,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,6,5,5,6,3,6,7,6,6,6,6,2,6,6,8,8,8,4,3,3,3,4,2,5,5,5,3,3,3,3,5,4,3,4,3,4,3,3,4
